name	weight	ranking	foldChange	higherIn	case1	case2	case3	control1	control2	control3
ATXN2	0.153563556887829	694	0.791068664	case	0.366162436	0.400292884	0.827051909	0.160364382	0.295302241	0.434029714
LCP1	0.15235264468071	695	-0.119998847	control	0.598628527	0.986852223	0.067476803	0.396569245	0.994016875	0.487772274
BUB1B	0.149664105303348	696	-0.645431351	control	0.121000086	0.199134375	0.304524481	0.186238206	0.914424854	0.66108024
DPYSL4	0.147168497595702	697	0.149265303	case	0.144526907	0.540222796	0.917129359	0.617153494	0.320642856	0.456032436
SHCBP1	0.146320634207263	698	-0.284690611	control	0.329041196	0.20359238	0.79215684	0.556925546	0.322882505	0.972244273
HOXD12	0.145546385625009	699	0.722640536	case	0.389128764	0.730718017	0.661734944	0.338236166	0.325875094	0.370104346
TAPBP	0.144256211878118	700	4.130907237	case	0.772206732	0.691711636	0.511582243	0.333032554	0.04308996	0.008897234
PIK3CB	0.143146444633522	701	0.05357351	case	0.522232443	0.656846481	0.326438909	0.028974383	0.757155472	0.642833402
PARP3	0.142041748351223	702	0.207428622	case	0.509839454	0.486932439	0.468813781	0.907037296	0.112987559	0.193782442
HPS5	0.141869850833385	703	-0.352098955	control	0.132614727	0.636576573	0.567597286	0.208804361	0.95385832	0.900597745
FBXO11	0.141789496281462	704	0.263401343	case	0.118853277	0.82890555	0.065436183	0.315472992	0.049142959	0.437342203
TTC14	0.13970589503849	705	0.166415231	case	0.825965482	0.77398592	0.894900792	0.550859428	0.651049643	0.936996637
AKAP2	0.136395439397702	706	1.253040644	case	0.702530011	0.2210571	0.923197523	0.552770831	0.149193664	0.117720956
TAF5L	0.135854835001849	707	-0.540342277	control	0.035423461	0.48165698	0.648287449	0.792409362	0.840013404	0.902872154
MUC1	0.134776995255468	708	0.189327239	case	0.74668463	0.259401161	0.241278155	0.260843352	0.225927682	0.562026895
C5orf45	0.133887257475644	709	1.05699711	case	0.992589818	0.909464807	0.195055323	0.622442642	0.063402116	0.33365592
MPP3	0.133750202136955	710	0.167431605	case	0.421069352	0.380642291	0.359553045	0.015548619	0.006035834	0.973133083
CD93	0.132703661976258	711	0.86046944	case	0.119675357	0.580617547	0.778043849	0.230695346	0.276246602	0.287662211
ESR2	0.131930049727708	712	2.006634487	case	0.162324692	0.487910625	0.436551898	0.187318238	0.059458787	0.114686006
NMT1	0.131683750791789	713	0.26025066	case	0.243269522	0.95751435	0.490433034	0.170282743	0.378683695	0.793002236
KATNAL2	0.130916366315163	714	-0.695407351	control	0.382937989	0.252911159	0.096594237	0.791320582	0.724502413	0.888842341
DDX39B	0.130589254209538	715	-0.123003898	control	0.538746515	0.668085932	0.453021162	0.91474208	0.151105279	0.826810551
RPRM	0.130425046892518	716	-0.412646409	control	0.059030556	0.001799324	0.548670594	0.319373098	0.044073792	0.674259328
PPIF	0.129177156602223	717	-0.213446418	control	0.035590563	0.299174856	0.843270317	0.373637676	0.43731821	0.686762469
AZU1	0.128643505891081	718	-0.11478168	control	0.4753543	0.880456927	0.562527153	0.413416552	0.757631721	0.996031119
CHN1	0.127822299283932	719	-0.237007217	control	0.571357212	0.607257386	0.028133568	0.843480345	0.384047546	0.354070511
IMPDH1	0.122843525294514	720	0.137630867	case	0.543044984	0.712025249	0.034062128	0.236201905	0.637101873	0.259869027
RPL37A	0.122461045504512	721	-0.13253095	control	0.095446524	0.671151036	0.756580804	0.879751031	0.645580256	0.230556561
DIS3L	0.121735642299081	722	-0.327757723	control	0.558565492	0.399066658	0.203815677	0.472332265	0.955275201	0.300114616
TRIM15	0.120782358492523	723	0.058890082	case	0.799185035	0.472122874	0.82541546	0.900963206	0.793864336	0.285286735
NCF4	0.117262739217962	724	5.772774474	case	0.737072655	0.615392849	0.391118812	0.149395908	0.004983205	0.103061072
FUS	0.11592525990435	725	0.711456721	case	0.961964658	0.488379635	0.901756317	0.182450936	0.328975305	0.862900425
FGF11	0.113209175875818	726	0.047585588	case	0.298499447	0.605693064	0.605353189	0.260014181	0.807365196	0.373596632
C11orf24	0.113096676567634	727	0.119421816	case	0.898547502	0.380664274	0.677062063	0.564712642	0.423582439	0.759280151
H2AFB2	0.110705625079734	728	-0.185229657	control	0.523947649	0.642889808	0.278204004	0.950924882	0.287909274	0.534722619
ZMYM4	0.110386313590483	729	-0.084013465	control	0.241786794	0.724824694	0.142990554	0.135413999	0.822232088	0.25372766
TUBB4B	0.107926188231594	730	-0.280204129	control	0.076979085	0.858297392	0.390795338	0.659227054	0.225746257	0.957315412
GSG1L	0.10708839955975	731	-0.121603205	control	0.501701052	0.687652548	0.710427308	0.802662601	0.671564767	0.688554783
RPS26	0.106923399897953	732	1.061698748	case	0.61473955	0.371378578	0.732216987	0.134746011	0.062151943	0.63655801
INHBE	0.105334934681613	733	8.449705825	case	0.720343206	0.57857231	0.410414854	0.029087552	0.118485992	0.033313608
UVRAG	0.105101287671345	734	-0.217914404	control	0.311475358	0.563237615	0.793666083	0.477362794	0.856556963	0.799323797
SGPL1	0.104579559223633	735	-0.322600184	control	0.628973104	0.229306251	0.132873945	0.540375734	0.878731309	0.044066222
IKZF5	0.102731676251023	736	0.405948898	case	0.939003091	0.809377286	0.840163937	0.346109791	0.949987708	0.545039342
ZC2HC1A	0.101567016003368	737	0.138647006	case	0.970144633	0.439923122	0.114028436	0.295420103	0.344748854	0.698346125
PCK1	0.0994934710882014	738	-0.370428885	control	0.177794092	0.040156385	0.376560427	0.899798333	0.043817522	0.000695104
ISY1	0.0987827711110292	739	0.783177766	case	0.948002359	0.904613499	0.924982251	0.276037416	0.800343496	0.481286619
PARD6G	0.0986849735350523	740	-0.101550468	control	0.174155244	0.262860808	0.827014908	0.849847674	0.146493033	0.410561867
SPG11	0.0983301033742745	741	0.638167469	case	0.617850587	0.706084765	0.947438263	0.577580061	0.666265239	0.14268792
ARL8A	0.0955571422893711	742	0.398483454	case	0.45964201	0.331997487	0.765698126	0.595707148	0.285814783	0.23206838
POLR2L	0.0949251782848999	743	-0.435634503	control	0.034833821	0.633455035	0.432511567	0.679517492	0.840339421	0.43065287
GLO1	0.0943533481055111	744	0.083298525	case	0.842949289	0.575078268	0.863964912	0.511385232	0.675457742	0.919679296
RPTOR	0.0930371793283046	745	0.058541271	case	0.501903419	0.919603246	0.716307637	0.381030057	0.718210476	0.920344683
HBEGF	0.0912104015125412	746	0.444640946	case	0.60315632	0.162476485	0.960139976	0.159072823	0.861999318	0.173531118
PDE6B	0.090939291677099	747	1.149641011	case	0.733873299	0.684863781	0.550239104	0.452984391	0.328723021	0.134248403
STX17	0.0904526895660369	748	0.197183515	case	0.901773664	0.05221138	0.958713596	0.67844277	0.440900791	0.478321806
BACH2	0.0897862581146435	749	-0.315340018	control	0.094488564	0.959875079	0.601568348	0.799670794	0.777942461	0.841006255
SDF2L1	0.088515984049663	750	0.001482976	case	0.961993767	0.593235792	0.621863097	0.789847559	0.564579859	0.819441443
DYNLRB1	0.0878941964863205	751	-0.183683735	control	0.459875629	0.247199857	0.497230129	0.328632593	0.426672386	0.719987952
MATR3	0.0859194848713005	752	-0.079526014	control	0.828095603	0.425483118	0.125460357	0.345897381	0.347396598	0.804889674
MTDH	0.0814341000567961	753	0.233767554	case	0.005653068	0.617600646	0.93686371	0.545649265	0.169196114	0.549669497
C18orf54	0.0791916209259588	754	0.421729385	case	0.792581664	0.610092246	0.212548379	0.076238048	0.063686503	0.99617231
HEPACAM2	0.0789822725201043	755	0.097478226	case	0.569111025	0.868726545	0.899081838	0.27981629	0.853074814	0.996462675
MFN2	0.0786386197013217	756	0.141152143	case	0.639031093	0.895596526	0.572092522	0.694555599	0.890275456	0.26130327
BARD1	0.0765090983525664	757	-0.665819486	control	0.558118051	0.072830805	0.048181144	0.937091368	0.93147515	0.163658499
PSTPIP1	0.0762412206020542	758	0.566720986	case	0.337812044	0.39722826	0.628267353	0.292019885	0.577780698	0.000365624
TUBB3	0.0762116456896338	759	-0.473359883	control	0.457753885	0.026315394	0.230768156	0.8506492	0.336112447	0.170593047
RHNO1	0.0735395609286982	760	-0.609615847	control	0.326244573	0.319205782	0.003555447	0.164291391	0.799831433	0.69835706
PEX19	0.0728788179522709	761	0.134792049	case	0.614903565	0.923556062	0.583258581	0.894564091	0.944478114	0.030655604
GHRL	0.0712852111294682	762	-0.135946392	control	0.820996479	0.508787231	0.514238061	0.79956234	0.587728764	0.746860938
WSB2	0.0706039272518529	763	1.503236271	case	0.806095984	0.99390364	0.953827838	0.157285874	0.012700868	0.930120144
PIP4K2C	0.0704502775610348	764	-0.33263113	control	0.585181638	0.582181335	0.14796483	0.09317506	0.997898477	0.879842194
CXXC5	0.0683802164192485	765	0.161077322	case	0.437894258	0.48912552	0.813544824	0.457896198	0.698897416	0.342300863
KDM7A	0.0668739600414979	766	1.858146436	case	0.27543138	0.688933364	0.611330147	0.073701554	0.335981278	0.141616735
SMAD2	0.065466756187273	767	0.114958097	case	0.886563794	0.399093912	0.833910871	0.661073989	0.331411415	0.908544404
CAPZA3	0.0648990849056403	768	0.602275505	case	0.117145166	0.909186957	0.633800858	0.384284326	0.043723399	0.608101843
DNM1	0.0640980052808117	769	-0.009637199	control	0.527433963	0.384582199	0.651776846	0.871235497	0.578598447	0.1291763
TNS4	0.0634819601111457	770	0.498307658	case	0.831359756	0.361112936	0.964850707	0.486310193	0.521581279	0.431948596
NR2F1	0.0620185847052662	771	0.244636588	case	0.607339922	0.556830534	0.216056596	0.367073238	0.02903551	0.712831054
SARNP	0.0617528397800685	772	0.226759335	case	0.651269265	0.473710749	0.764070891	0.966605245	0.001513933	0.571751642
COCH	0.0601728810384173	773	0.289693847	case	0.059691032	0.846228364	0.522339908	0.53325436	0.498099763	0.076086459
LCE1D	0.0599142046576271	774	-0.618559803	control	0.142763225	0.349319543	0.102918579	0.556896988	0.263263486	0.739720607
CMAS	0.0587383128869224	775	0.056758554	case	0.31906782	0.955372103	0.745166604	0.739832227	0.685798404	0.485502731
LRRC40	0.0573122580666343	776	-0.182819154	control	0.083315945	0.841851735	0.090870578	0.72115631	0.513520855	0.008668494
TEFM	0.0563904328316007	777	-0.143795123	control	0.531253964	0.178899228	0.597006665	0.355519454	0.433691632	0.737479419
ECE1	0.0562998612769433	778	0.824641932	case	0.260318096	0.831111503	0.830559739	0.482680552	0.078237989	0.492432971
SERTAD3	0.0538531199528909	779	-0.108333614	control	0.248919611	0.492313131	0.814578174	0.91928097	0.157717675	0.667836577
DHRS4	0.0536941171904529	780	0.551170015	case	0.800622979	0.746551427	0.240227119	0.362938187	0.102886548	0.686467734
SLCO1B3	0.0527687033779026	781	0.284228086	case	0.790644898	0.797985958	0.489039332	0.460325494	0.76095747	0.396552847
FOXI2	0.0521505093155784	782	-0.613237192	control	0.203715434	0.178699029	0.235121635	0.131865337	0.762404727	0.702409052
GNAI1	0.0519654842517967	783	-0.181422776	control	0.27982892	0.197862341	0.792575488	0.074640442	0.616239066	0.860918797
NUMBL	0.0489188877887211	784	1.115775728	case	0.545004891	0.570892489	0.894511885	0.520476253	0.176943992	0.252779362
LUZP1	0.0479943403138646	785	0.64513368	case	0.085397831	0.737633073	0.868515198	0.371187877	0.340801508	0.316222561
PAEP	0.0464259746177923	786	-0.494342448	control	0.016119802	0.859717044	0.341211146	0.954086903	0.657183184	0.795592
ATXN10	0.0433041575402289	787	-0.702719041	control	0.113930639	0.612727108	0.028279451	0.786996488	0.79971557	0.952761709
PARP15	0.0427379691775538	788	0.797520574	case	0.319301592	0.88373732	0.000326096	0.572304395	0.089448587	0.007705285
NOMO1	0.0389644876131549	789	-0.336367945	control	0.077487482	0.377159253	0.08482246	0.539010349	0.226747759	0.047145955
PPP4R3A	0.0370252216352661	790	0.428514839	case	0.847333436	0.489983673	0.676120081	0.935259793	0.267443111	0.206758962
AP2B1	0.0342676541566569	791	0.440071477	case	0.029667752	0.883961535	0.845882505	0.594185463	0.34421797	0.283419108
PDE6C	0.034239332447879	792	-0.714135213	control	0.181840079	0.060165416	0.405720794	0.730647287	0.782249708	0.752951472
AAK1	0.0335896223196844	793	0.708008598	case	0.419517704	0.571186102	0.711832456	0.114788969	0.875760217	0.006246886
POLR1E	0.0331203679365166	794	-0.155366655	control	0.374060193	0.80828055	0.087265034	0.504715964	0.944523466	0.053904847
NFIL3	0.0330008321070456	795	-0.522560511	control	0.076592835	0.118975383	0.334904579	0.068506686	0.588625421	0.453946489
TAS2R7	0.0304084344485077	796	-0.395888866	control	0.036425516	0.912218897	0.310596454	0.731950129	0.695744793	0.656757415
LIMS1	0.0289597177906955	797	-0.392957222	control	0.219681311	0.500939924	0.384943095	0.901981192	0.872684459	0.046564039
RMDN1	0.0275111118604425	798	-0.443845507	control	0.667681764	0.153068697	0.147894557	0.627697202	0.834353381	0.279632764
COIL	0.0266598923540069	799	-0.164080971	control	0.527882688	0.749848021	0.405828715	0.671593534	0.927719459	0.414709138
PCDH11X	0.0253237781112557	800	-0.379619245	control	0.260205602	0.397357101	0.424522763	0.724406284	0.345794514	0.674027175
NDUFS4	0.0251555091550247	801	0.391302303	case	0.897479892	0.687129115	0.467251755	0.969427856	0.254168533	0.251180702
HK2	0.0249493459820481	802	-0.193381274	control	0.090961688	0.944908646	0.116332096	0.862272005	0.388062654	0.178100355
CCNE1	0.0244337051299548	803	0.188003271	case	0.875413612	0.104499668	0.939093515	0.185107821	0.924102561	0.506110755
AHCYL2	0.0222639360560148	804	0.152071764	case	0.091871833	0.7680579	0.880799543	0.0650762	0.976160296	0.469719097
PNPLA7	0.0211027090790837	805	0.832787326	case	0.199925413	0.850607655	0.45418582	0.554425289	0.030569773	0.236005207
ACP7	0.0210997848788582	806	0.492799599	case	0.333428186	0.750985385	0.340139556	0.414217854	0.075123767	0.464941276
XPNPEP2	0.0199587554199986	807	0.632931779	case	0.675375318	0.49652027	0.486739212	0.717881398	0.191073265	0.10678575
GDA	0.0195774978398223	808	-0.255037761	control	0.141336028	0.395804329	0.917423748	0.464093623	0.80323764	0.685202744
ALOX15B	0.0185298677779496	809	0.530669879	case	0.666326488	0.725927657	0.773114812	0.166627083	0.952482638	0.29554473
CTDSP1	0.0173155583220036	810	0.04826196	case	0.212404896	0.82464682	0.863458491	0.80594766	0.944210309	0.062852786
EID2B	0.0170310231720651	811	0.43911878	case	0.61030703	0.938200406	0.878062943	0.988951251	0.521882381	0.175316539
CCDC18	0.0165722102089281	812	-0.143601889	control	0.53429105	0.62292405	0.045885007	0.634025539	0.460742876	0.310068997
HAL	0.0163824662953167	813	0.093843971	case	0.599879096	0.113566339	0.943117892	0.665256286	0.313302195	0.535883589
PPAT	0.0163664557099252	814	0.114963861	case	0.859480107	0.810614963	0.807378821	0.479733615	0.895899397	0.846388685
MXD1	0.0161027507918959	815	0.240507773	case	0.353639002	0.449404182	0.532536544	0.447473273	0.198180188	0.430986088
LECT1	0.0130838670143263	816	0.606920312	case	0.694873211	0.33771199	0.216227329	0.548438362	0.036877427	0.191830732
CYP17A1	0.0120176306233901	817	-0.400937454	control	0.734559125	0.005028883	0.076439458	0.915013994	0.213694223	0.233465852
MED16	0.0112204544432973	818	-0.224652703	control	0.544682442	0.383943862	0.733574443	0.784822423	0.787635595	0.571356444
ANXA10	0.0108927735593852	819	-0.385929383	control	0.27826702	0.039749694	0.550464991	0.313147493	0.674674046	0.426481118
ARL6IP5	0.0106704162584034	820	0.40456161	case	0.406830135	0.538250333	0.61092068	0.376999837	0.075505653	0.6553143
EPHB6	0.00902372872092816	821	-0.32886969	control	0.393900145	0.863064979	0.330873141	0.813610983	0.564353536	0.987951968
MRPS18B	0.00462576058235187	822	0.263626995	case	0.444542163	0.740843627	0.202584981	0.40989418	0.116946258	0.571561841
STUB1	0.00412487501082448	823	1.043192345	case	0.741303988	0.033691793	0.388784335	0.133735686	0.358943619	0.076909808
SORBS2	0.000904598853058602	824	-0.256486398	control	0.540204038	0.304403578	0.394093181	0.566253127	0.993716132	0.106040338
CDC20B	0.000132543545445563	825	-0.379110471	control	0.420755683	0.084258001	0.479614252	0.523377473	0.638589686	0.423867183
